profile_identifier,latitude,longitude,country_code,bulk_density,ca_co3,coarse_fragments,ecec,conductivity,organic_carbon,ph,clay,silt,sand,water_retention
526sisinta,-34.059017,-59.919426,ARG,,,,,,3.4,6.8,25.0,60.0,15.0,
526sisinta,-34.059017,-59.919426,ARG,,,,,,2.5,6.7,30.0,54.0,16.0,
526sisinta,-34.059017,-59.919426,ARG,,,,,,1.8,8.6,14.0,72.0,14.0,
5284sisinta,-37.6,-64.716667,ARG,,,,,,5.8,7.7,,,,
5284sisinta,-37.6,-64.716667,ARG,,,,,,7.7,7.4,,,,
5284sisinta,-37.6,-64.716667,ARG,,,,,,3.9,7.3,,,,
5284sisinta,-37.6,-64.716667,ARG,,,,,,3.8,7.7,10.0,30.0,61.0,
5286sisinta,-38.783333,-64.9,ARG,,,,,,2.6,7.8,5.0,8.0,87.0,
5286sisinta,-38.783333,-64.9,ARG,,,,,,1.9,8.3,5.0,8.0,88.0,
5289sisinta,-36.333333,-66.133333,ARG,,,,,,5.9,,,,,
5289sisinta,-36.333333,-66.133333,ARG,,,,,,2.7,,,,,
5289sisinta,-36.333333,-66.133333,ARG,,,,,,2.0,,6.0,14.0,81.0,
528sisinta,-34.0313028,-60.11647987,ARG,,,,,,21.5,6.8,28.0,62.0,11.0,
528sisinta,-34.0313028,-60.11647987,ARG,,,,,,14.2,7.2,33.0,59.0,8.0,
528sisinta,-34.0313028,-60.11647987,ARG,,,,,,8.5,7.2,41.0,53.0,5.0,
528sisinta,-34.0313028,-60.11647987,ARG,,,,,,4.3,7.4,36.0,58.0,6.0,
528sisinta,-34.0313028,-60.11647987,ARG,,,,,,2.5,7.8,30.0,62.0,8.0,
528sisinta,-34.0313028,-60.11647987,ARG,,,,,,1.8,8.2,19.0,74.0,7.0,
5290sisinta,-36.316667,-66.316667,ARG,,,,,,2.0,7.5,,,,
5290sisinta,-36.316667,-66.316667,ARG,,,,,,1.5,7.9,,,,
5292sisinta,-36.316667,-66.316667,ARG,,,,,,1.1,7.5,3.0,2.0,95.0,
5296sisinta,-36.283333,-66.75,ARG,,,,,,6.8,6.5,,,,
5296sisinta,-36.283333,-66.75,ARG,,,,,,1.5,8.0,5.0,8.0,87.0,
5296sisinta,-36.283333,-66.75,ARG,,,,,,1.9,8.5,,,,
529sisinta,-34.067023,-59.916464,ARG,,,,,,9.3,8.4,15.0,62.0,23.0,
529sisinta,-34.067023,-59.916464,ARG,,,,,,7.2,8.5,20.0,47.0,33.0,
529sisinta,-34.067023,-59.916464,ARG,,,,,,,8.7,,,,
529sisinta,-34.067023,-59.916464,ARG,,,,,,2.0,9.0,13.0,67.0,20.0,
5304sisinta,-49.281111,-72.961389,ARG,,,,,,7.5,5.8,,,,
5304sisinta,-49.281111,-72.961389,ARG,,,,,,,5.9,,,,
5304sisinta,-49.281111,-72.961389,ARG,,,,,,7.5,6.0,,,,
5304sisinta,-49.281111,-72.961389,ARG,,,,,,,6.1,,,,
5304sisinta,-49.281111,-72.961389,ARG,,,,,,,6.3,,,,
5308sisinta,-49.9285,-72.838611,ARG,,,,,,46.2,5.6,,,,
5308sisinta,-49.9285,-72.838611,ARG,,,,,,,5.4,4.0,15.0,82.0,
5308sisinta,-49.9285,-72.838611,ARG,,,,,,,5.1,3.0,15.0,82.0,
5309sisinta,-48.983333,-72.45,ARG,,,,,,18.5,7.2,,,,
5309sisinta,-48.983333,-72.45,ARG,,,,,,,7.1,,,,
5309sisinta,-48.983333,-72.45,ARG,,,,,,,6.7,,,,
530sisinta,-34.12193,-59.758929,ARG,,,,,,20.4,5.7,23.0,67.0,10.0,
530sisinta,-34.12193,-59.758929,ARG,,,,,,19.9,5.7,24.0,66.0,10.0,
530sisinta,-34.12193,-59.758929,ARG,,,,,,15.1,6.2,26.0,64.0,11.0,
530sisinta,-34.12193,-59.758929,ARG,,,,,,8.5,6.6,46.0,47.0,7.0,
530sisinta,-34.12193,-59.758929,ARG,,,,,,4.9,6.9,38.0,54.0,9.0,
530sisinta,-34.12193,-59.758929,ARG,,,,,,2.7,7.3,23.0,63.0,14.0,
530sisinta,-34.12193,-59.758929,ARG,,,,,,2.2,8.5,,,,
5310sisinta,-49.416667,-72.733333,ARG,,,,,,0.6,,,,,
5310sisinta,-49.416667,-72.733333,ARG,,,,,,0.6,,,,,
5311sisinta,-49.5,-72.583333,ARG,,,,,,4.1,,,,,
5312sisinta,-49.433333,-72.683333,ARG,,,,,,0.6,,,,,
5314sisinta,-49.4,-71.733333,ARG,,,,,,1.7,,,,,
5316sisinta,-49.35,-71.783333,ARG,,,,,,0.6,,,,,
5316sisinta,-49.35,-71.783333,ARG,,,,,,5.2,,,,,
5317sisinta,-49.166667,-72.083333,ARG,,,,,,1.7,,,,,
5318sisinta,-49.183333,-72.933333,ARG,,,,,,5.4,6.8,,,,
5318sisinta,-49.183333,-72.933333,ARG,,,,,,,6.8,,,,
5318sisinta,-49.183333,-72.933333,ARG,,,,,,,6.4,,,,
531sisinta,-34.096428,-59.823324,ARG,,,,,,13.3,5.9,24.0,66.0,10.0,
531sisinta,-34.096428,-59.823324,ARG,,,,,,12.3,6.7,26.0,63.0,12.0,
531sisinta,-34.096428,-59.823324,ARG,,,,,,6.2,7.3,25.0,62.0,13.0,
531sisinta,-34.096428,-59.823324,ARG,,,,,,3.1,8.3,27.0,59.0,15.0,
531sisinta,-34.096428,-59.823324,ARG,,,,,,2.7,9.0,36.0,54.0,10.0,
531sisinta,-34.096428,-59.823324,ARG,,,,,,1.5,9.0,,,,
531sisinta,-34.096428,-59.823324,ARG,,,,,,0.7,9.1,,,,
5320sisinta,-49.1,-72.9,ARG,,,,,,7.5,6.1,,,,
5320sisinta,-49.1,-72.9,ARG,,,,,,,5.3,,,,
5320sisinta,-49.1,-72.9,ARG,,,,,,,5.8,,,,
5321sisinta,-49.133333,-72.933333,ARG,,,,,,7.5,,24.0,33.0,43.0,
5322sisinta,-49.166667,-72.933333,ARG,,,,,,5.5,6.2,,,,
5322sisinta,-49.166667,-72.933333,ARG,,,,,,,6.2,,,,
5322sisinta,-49.166667,-72.933333,ARG,,,,,,,6.5,,,,
5323sisinta,-49.236333,-72.905694,ARG,,,,,,19.6,5.6,,,,
5323sisinta,-49.236333,-72.905694,ARG,,,,,,11.0,5.3,3.0,41.0,56.0,
5323sisinta,-49.236333,-72.905694,ARG,,,,,,,5.3,3.0,63.0,35.0,
5323sisinta,-49.236333,-72.905694,ARG,,,,,,,5.9,1.0,12.0,86.0,
5323sisinta,-49.236333,-72.905694,ARG,,,,,,,5.9,2.0,7.0,92.0,
5326sisinta,-37.116667,-66.033333,ARG,,,,,,10.8,7.4,,,,
5326sisinta,-37.116667,-66.033333,ARG,,,,,,10.9,8.4,,,,
5326sisinta,-37.116667,-66.033333,ARG,,,,,,10.9,8.4,,,,
5327sisinta,-37.216667,-66.516667,ARG,,,,,,2.2,8.4,6.0,7.0,87.0,
5327sisinta,-37.216667,-66.516667,ARG,,,,,,1.8,8.7,5.0,7.0,88.0,
5327sisinta,-37.216667,-66.516667,ARG,,,,,,1.5,8.7,5.0,7.0,89.0,
5327sisinta,-37.216667,-66.516667,ARG,,,,,,2.5,9.8,,,,
5327sisinta,-37.216667,-66.516667,ARG,,,,,,1.5,8.6,5.0,14.0,81.0,
5328sisinta,-37.05,-66.7,ARG,,,,,,4.5,7.9,8.0,13.0,79.0,
5328sisinta,-37.05,-66.7,ARG,,,,,,3.5,9.2,,,,
5332sisinta,-49.038611,-72.445833,ARG,,,,,,20.3,6.2,,,,
5332sisinta,-49.038611,-72.445833,ARG,,,,,,,6.6,,,,
5332sisinta,-49.038611,-72.445833,ARG,,,,,,,6.1,,,,
5332sisinta,-49.038611,-72.445833,ARG,,,,,,,6.0,,,,
5333sisinta,-36.15,-65.866667,ARG,,,,,,3.5,8.5,5.0,19.0,76.0,
5333sisinta,-36.15,-65.866667,ARG,,,,,,2.6,8.5,5.0,17.0,78.0,
5333sisinta,-36.15,-65.866667,ARG,,,,,,2.3,8.6,6.0,15.0,79.0,
5335sisinta,-36.65,-65.733333,ARG,,,,,,3.6,8.2,,,,
5335sisinta,-36.65,-65.733333,ARG,,,,,,2.1,9.2,,,,
5335sisinta,-36.65,-65.733333,ARG,,,,,,2.5,9.1,,,,
5338sisinta,-49.65,-71.966667,ARG,,,,,,2.3,,16.0,27.0,57.0,
533sisinta,-34.023331,-59.863133,ARG,,,,,,17.3,6.3,26.0,55.0,20.0,
533sisinta,-34.023331,-59.863133,ARG,,,,,,5.0,6.8,33.0,49.0,18.0,
533sisinta,-34.023331,-59.863133,ARG,,,,,,6.4,6.8,37.0,48.0,15.0,
533sisinta,-34.023331,-59.863133,ARG,,,,,,2.6,7.0,19.0,58.0,24.0,
533sisinta,-34.023331,-59.863133,ARG,,,,,,1.9,8.6,13.0,63.0,24.0,
5342sisinta,-36.6,-65.3,ARG,,,,,,2.5,,,,,
5342sisinta,-36.6,-65.3,ARG,,,,,,1.8,,,,,
5342sisinta,-36.6,-65.3,ARG,,,,,,1.8,,,,,
5343sisinta,-36.616667,-65.35,ARG,,,,,,18.9,,,,,
5343sisinta,-36.616667,-65.35,ARG,,,,,,10.8,,,,,
5343sisinta,-36.616667,-65.35,ARG,,,,,,7.5,,,,,
5344sisinta,-49.55,-72.416667,ARG,,,,,,4.6,,16.0,22.0,62.0,
5346sisinta,-35.728888,-66.794722,ARG,,,,,,2.9,,,,,
5346sisinta,-35.728888,-66.794722,ARG,,,,,,1.4,,,,,
5346sisinta,-35.728888,-66.794722,ARG,,,,,,0.9,,,,,
5347sisinta,-36.966667,-65.183333,ARG,,,,,,7.9,,,,,
5347sisinta,-36.966667,-65.183333,ARG,,,,,,3.9,,,,,
5347sisinta,-36.966667,-65.183333,ARG,,,,,,3.5,,,,,
5348sisinta,-36.433333,-65.616667,ARG,,,,,,9.5,,,,,
5348sisinta,-36.433333,-65.616667,ARG,,,,,,3.9,,,,,
5348sisinta,-36.433333,-65.616667,ARG,,,,,,2.5,,,,,
5349sisinta,-36.15266,-68.334407,ARG,,,,,,2.2,,,,,
534sisinta,-34.130924,-59.614768,ARG,,,,,,25.5,6.2,34.0,57.0,9.0,
534sisinta,-34.130924,-59.614768,ARG,,,,,,16.1,6.5,31.0,61.0,9.0,
534sisinta,-34.130924,-59.614768,ARG,,,,,,7.6,6.9,26.0,63.0,11.0,
534sisinta,-34.130924,-59.614768,ARG,,,,,,2.8,7.1,41.0,54.0,5.0,
534sisinta,-34.130924,-59.614768,ARG,,,,,,6.2,6.9,56.0,40.0,5.0,
534sisinta,-34.130924,-59.614768,ARG,,,,,,2.7,7.1,30.0,64.0,5.0,
534sisinta,-34.130924,-59.614768,ARG,,,,,,1.3,7.6,27.0,64.0,9.0,
5350sisinta,-37.283333,-65.45,ARG,,,,,,4.3,,,,,
5350sisinta,-37.283333,-65.45,ARG,,,,,,2.8,,,,,
5351sisinta,-36.85,-65.433333,ARG,,,,,,3.8,,,,,
5351sisinta,-36.85,-65.433333,ARG,,,,,,1.8,,,,,
5352sisinta,-37.2,-65.45,ARG,,,,,,2.2,,,,,
5352sisinta,-37.2,-65.45,ARG,,,,,,4.5,,,,,
5353sisinta,-37.1,-65.333333,ARG,,,,,,13.1,,,,,
5353sisinta,-37.1,-65.333333,ARG,,,,,,1.6,,,,,
5353sisinta,-37.1,-65.333333,ARG,,,,,,0.9,,,,,
5353sisinta,-37.1,-65.333333,ARG,,,,,,0.7,,,,,
5354sisinta,-36.833333,-65.233333,ARG,,,,,,10.1,,,,,
5354sisinta,-36.833333,-65.233333,ARG,,,,,,5.4,,,,,
5354sisinta,-36.833333,-65.233333,ARG,,,,,,4.7,,,,,
5358sisinta,-35.7,-65.1,ARG,,,,,,3.6,,,,,
5359sisinta,-35.066667,-64.5,ARG,,,,,,7.7,,,,,
5359sisinta,-35.066667,-64.5,ARG,,,,,,6.8,,,,,
5359sisinta,-35.066667,-64.5,ARG,,,,,,4.9,,,,,
5359sisinta,-35.066667,-64.5,ARG,,,,,,3.6,,,,,
535sisinta,-34.11336,-59.641959,ARG,,,,,,24.9,5.9,30.0,61.0,9.0,
535sisinta,-34.11336,-59.641959,ARG,,,,,,15.9,6.5,29.0,62.0,9.0,
535sisinta,-34.11336,-59.641959,ARG,,,,,,7.7,6.5,32.0,58.0,9.0,
535sisinta,-34.11336,-59.641959,ARG,,,,,,5.9,6.4,55.0,40.0,5.0,
535sisinta,-34.11336,-59.641959,ARG,,,,,,3.5,6.6,45.0,49.0,6.0,
535sisinta,-34.11336,-59.641959,ARG,,,,,,3.1,6.8,41.0,54.0,5.0,
535sisinta,-34.11336,-59.641959,ARG,,,,,,0.9,7.9,26.0,69.0,5.0,
5360sisinta,-36.75,-64.533333,ARG,,,,,,10.9,,,,,
5360sisinta,-36.75,-64.533333,ARG,,,,,,4.7,,,,,
5360sisinta,-36.75,-64.533333,ARG,,,,,,2.9,,,,,
5360sisinta,-36.75,-64.533333,ARG,,,,,,1.6,,,,,
5362sisinta,-36.166667,-64.666667,ARG,,,,,,8.6,,,,,
5362sisinta,-36.166667,-64.666667,ARG,,,,,,6.7,,,,,
5362sisinta,-36.166667,-64.666667,ARG,,,,,,4.9,,,,,
5365sisinta,-36.033333,-64.7,ARG,,,,,,18.9,,,,,
5365sisinta,-36.033333,-64.7,ARG,,,,,,11.7,,,,,
5365sisinta,-36.033333,-64.7,ARG,,,,,,8.5,,,,,
5366sisinta,-36.4,-63.45,ARG,,,,,,9.0,,,,,
5366sisinta,-36.4,-63.45,ARG,,,,,,5.6,,,,,
5366sisinta,-36.4,-63.45,ARG,,,,,,2.5,,,,,
5366sisinta,-36.4,-63.45,ARG,,,,,,0.4,,,,,
5367sisinta,-37.183333,-63.516667,ARG,,,,,,9.7,,,,,
5367sisinta,-37.183333,-63.516667,ARG,,,,,,3.7,,,,,
5367sisinta,-37.183333,-63.516667,ARG,,,,,,1.7,,,,,
5367sisinta,-37.183333,-63.516667,ARG,,,,,,1.4,,,,,
5368sisinta,-36.55,-63.483333,ARG,,,,,,20.5,,,,,
5368sisinta,-36.55,-63.483333,ARG,,,,,,2.7,,,,,
5368sisinta,-36.55,-63.483333,ARG,,,,,,1.2,,,,,
536sisinta,-34.010589,-59.568646,ARG,,,,,,26.2,6.0,23.0,72.0,5.0,
536sisinta,-34.010589,-59.568646,ARG,,,,,,18.0,6.1,29.0,63.0,8.0,
536sisinta,-34.010589,-59.568646,ARG,,,,,,13.3,6.2,36.0,57.0,7.0,
536sisinta,-34.010589,-59.568646,ARG,,,,,,7.6,6.8,51.0,42.0,7.0,
536sisinta,-34.010589,-59.568646,ARG,,,,,,4.8,6.9,42.0,49.0,8.0,
536sisinta,-34.010589,-59.568646,ARG,,,,,,2.7,7.1,36.0,55.0,9.0,
536sisinta,-34.010589,-59.568646,ARG,,,,,,3.4,8.4,,,,
536sisinta,-34.010589,-59.568646,ARG,,,,,,2.3,8.4,,,,
5370sisinta,-37.1,-64.466667,ARG,,,,,,5.3,,,,,
5370sisinta,-37.1,-64.466667,ARG,,,,,,3.4,,,,,
5370sisinta,-37.1,-64.466667,ARG,,,,,,3.3,,,,,
5371sisinta,-37.1,-64.466667,ARG,,,,,,10.7,,,,,
5371sisinta,-37.1,-64.466667,ARG,,,,,,4.3,,,,,
5371sisinta,-37.1,-64.466667,ARG,,,,,,3.1,,,,,
5373sisinta,-37.05,-64.466667,ARG,,,,,,6.3,,,,,
5373sisinta,-37.05,-64.466667,ARG,,,,,,2.0,,,,,
5374sisinta,-37.266667,-65.033333,ARG,,,,,,11.7,,,,,
5374sisinta,-37.266667,-65.033333,ARG,,,,,,1.9,,,,,
5374sisinta,-37.266667,-65.033333,ARG,,,,,,3.0,,,,,
5375sisinta,-37.4,-64.916667,ARG,,,,,,3.7,,,,,
5375sisinta,-37.4,-64.916667,ARG,,,,,,1.5,,,,,
5379sisinta,-37.533333,-64.716667,ARG,,,,,,11.0,,,,,
5379sisinta,-37.533333,-64.716667,ARG,,,,,,6.9,,,,,
5379sisinta,-37.533333,-64.716667,ARG,,,,,,5.2,,,,,
5379sisinta,-37.533333,-64.716667,ARG,,,,,,2.1,,,,,
537sisinta,-34.09554793,-60.23163977,ARG,,,,,,20.1,6.1,23.0,68.0,10.0,
537sisinta,-34.09554793,-60.23163977,ARG,,,,,,17.2,6.0,27.0,66.0,7.0,
537sisinta,-34.09554793,-60.23163977,ARG,,,,,,13.2,6.7,31.0,60.0,9.0,
537sisinta,-34.09554793,-60.23163977,ARG,,,,,,7.6,6.8,46.0,49.0,5.0,
537sisinta,-34.09554793,-60.23163977,ARG,,,,,,4.5,7.0,37.0,55.0,8.0,
537sisinta,-34.09554793,-60.23163977,ARG,,,,,,2.8,6.9,29.0,62.0,9.0,
537sisinta,-34.09554793,-60.23163977,ARG,,,,,,2.5,7.1,23.0,70.0,8.0,
537sisinta,-34.09554793,-60.23163977,ARG,,,,,,1.2,8.2,18.0,77.0,6.0,
5382sisinta,-37.3,-63.466667,ARG,,,,,,13.2,,,,,
5382sisinta,-37.3,-63.466667,ARG,,,,,,7.1,,,,,
5382sisinta,-37.3,-63.466667,ARG,,,,,,3.6,,,,,
5385sisinta,-38.116667,-63.583333,ARG,,,,,,8.8,,,,,
5385sisinta,-38.116667,-63.583333,ARG,,,,,,4.7,,,,,
5385sisinta,-38.116667,-63.583333,ARG,,,,,,3.3,,,,,
5388sisinta,-35.55,-64.166667,ARG,,,,,,10.5,,,,,
5388sisinta,-35.55,-64.166667,ARG,,,,,,4.4,,,,,
5389sisinta,-35.633333,-63.4,ARG,,,,,,3.1,,,,,
5389sisinta,-35.633333,-63.4,ARG,,,,,,2.5,,,,,
5389sisinta,-35.633333,-63.4,ARG,,,,,,2.0,,,,,
5389sisinta,-35.633333,-63.4,ARG,,,,,,0.7,,,,,
5389sisinta,-35.633333,-63.4,ARG,,,,,,0.3,,,,,
5389sisinta,-35.633333,-63.4,ARG,,,,,,0.2,,,,,
538sisinta,-34.03201883,-59.65496516,ARG,,,,,,19.9,5.8,28.0,62.0,11.0,
538sisinta,-34.03201883,-59.65496516,ARG,,,,,,15.9,6.0,30.0,58.0,12.0,
538sisinta,-34.03201883,-59.65496516,ARG,,,,,,11.0,6.3,38.0,54.0,8.0,
538sisinta,-34.03201883,-59.65496516,ARG,,,,,,8.1,6.8,52.0,41.0,7.0,
538sisinta,-34.03201883,-59.65496516,ARG,,,,,,4.2,7.0,42.0,49.0,9.0,
538sisinta,-34.03201883,-59.65496516,ARG,,,,,,2.5,7.0,34.0,57.0,9.0,
538sisinta,-34.03201883,-59.65496516,ARG,,,,,,1.9,7.1,28.0,62.0,11.0,
538sisinta,-34.03201883,-59.65496516,ARG,,,,,,1.6,8.4,,,7.0,
5390sisinta,-36.083333,-63.416667,ARG,,,,,,8.6,,,,,
5390sisinta,-36.083333,-63.416667,ARG,,,,,,7.2,,,,,
5390sisinta,-36.083333,-63.416667,ARG,,,,,,2.8,,,,,
5390sisinta,-36.083333,-63.416667,ARG,,,,,,1.0,,,,,
5391sisinta,-38.033333,-63.9,ARG,,,,,,14.4,,,,,
5391sisinta,-38.033333,-63.9,ARG,,,,,,8.5,,,,,
5391sisinta,-38.033333,-63.9,ARG,,,,,,6.8,,,,,
5391sisinta,-38.033333,-63.9,ARG,,,,,,6.5,,,,,
5393sisinta,-38.9,-63.866667,ARG,,,,,,4.7,,,,,
5393sisinta,-38.9,-63.866667,ARG,,,,,,3.7,,,,,
5393sisinta,-38.9,-63.866667,ARG,,,,,,3.5,,,,,
5393sisinta,-38.9,-63.866667,ARG,,,,,,3.1,,,,,
5397sisinta,-38.9,-63.4,ARG,,,,,,9.7,,,,,
5397sisinta,-38.9,-63.4,ARG,,,,,,5.4,,,,,
5397sisinta,-38.9,-63.4,ARG,,,,,,3.4,,,,,
539sisinta,-34.318182,-59.78598,ARG,,,,,,18.0,7.8,27.0,62.0,11.0,
539sisinta,-34.318182,-59.78598,ARG,,,,,,6.9,9.1,39.0,53.0,9.0,
539sisinta,-34.318182,-59.78598,ARG,,,,,,2.1,9.0,28.0,58.0,15.0,
539sisinta,-34.318182,-59.78598,ARG,,,,,,1.2,9.2,21.0,63.0,17.0,
539sisinta,-34.318182,-59.78598,ARG,,,,,,0.3,9.2,18.0,66.0,16.0,
539sisinta,-34.318182,-59.78598,ARG,,,,,,0.5,8.2,13.0,69.0,18.0,
5402sisinta,-39.283333,-63.416667,ARG,,,,,,17.4,,,,,
5402sisinta,-39.283333,-63.416667,ARG,,,,,,12.1,,,,,
5402sisinta,-39.283333,-63.416667,ARG,,,,,,11.0,,,,,
5402sisinta,-39.283333,-63.416667,ARG,,,,,,8.0,,,,,
5406sisinta,-38.316667,-64.033333,ARG,,,,,,10.3,,,,,
5406sisinta,-38.316667,-64.033333,ARG,,,,,,5.4,,,,,
5406sisinta,-38.316667,-64.033333,ARG,,,,,,3.8,,,,,
5407sisinta,-38.15,-64.333333,ARG,,,,,,5.1,,,,,
5407sisinta,-38.15,-64.333333,ARG,,,,,,4.0,,,,,
5407sisinta,-38.15,-64.333333,ARG,,,,,,3.0,,,,,
5408sisinta,-38.8,-64.116667,ARG,,,,,,10.9,,,,,
5408sisinta,-38.8,-64.116667,ARG,,,,,,11.0,,,,,
5408sisinta,-38.8,-64.116667,ARG,,,,,,10.9,,,,,
540sisinta,-34.2572,-59.927599,ARG,,,,,,25.1,5.6,28.0,63.0,9.0,
540sisinta,-34.2572,-59.927599,ARG,,,,,,13.6,6.5,31.0,60.0,9.0,
540sisinta,-34.2572,-59.927599,ARG,,,,,,11.2,6.9,38.0,57.0,6.0,
540sisinta,-34.2572,-59.927599,ARG,,,,,,5.6,7.2,64.0,33.0,3.0,
540sisinta,-34.2572,-59.927599,ARG,,,,,,4.3,7.3,61.0,35.0,4.0,
540sisinta,-34.2572,-59.927599,ARG,,,,,,2.3,7.3,40.0,53.0,7.0,
540sisinta,-34.2572,-59.927599,ARG,,,,,,1.1,7.5,26.0,61.0,13.0,
540sisinta,-34.2572,-59.927599,ARG,,,,,,1.1,8.3,27.0,67.0,6.0,
540sisinta,-34.2572,-59.927599,ARG,,,,,,1.1,8.5,23.0,67.0,10.0,
5410sisinta,-38.3,-64.483333,ARG,,,,,,24.6,,,,,
5410sisinta,-38.3,-64.483333,ARG,,,,,,8.3,,,,,
5410sisinta,-38.3,-64.483333,ARG,,,,,,5.1,,,,,
5413sisinta,-38.6,-64.883333,ARG,,,,,,6.2,,,,,
5414sisinta,-38.0,-64.716667,ARG,,,,,,5.5,,,,,
5414sisinta,-38.0,-64.716667,ARG,,,,,,5.1,,,,,
5414sisinta,-38.0,-64.716667,ARG,,,,,,4.3,,,,,
541sisinta,-34.260186,-59.92147,ARG,,,,,,21.3,6.2,23.0,60.0,16.0,
541sisinta,-34.260186,-59.92147,ARG,,,,,,19.6,6.5,25.0,59.0,16.0,
541sisinta,-34.260186,-59.92147,ARG,,,,,,12.3,6.3,25.0,58.0,17.0,
541sisinta,-34.260186,-59.92147,ARG,,,,,,6.8,6.4,26.0,60.0,14.0,
541sisinta,-34.260186,-59.92147,ARG,,,,,,4.2,6.7,45.0,48.0,7.0,
541sisinta,-34.260186,-59.92147,ARG,,,,,,2.8,6.9,31.0,61.0,8.0,
541sisinta,-34.260186,-59.92147,ARG,,,,,,1.8,7.5,27.0,63.0,10.0,
541sisinta,-34.260186,-59.92147,ARG,,,,,,1.4,7.5,32.0,63.0,5.0,
5422sisinta,-38.266667,-65.55,ARG,,,,,,10.9,,,,,
5422sisinta,-38.266667,-65.55,ARG,,,,,,10.9,,,,,
5424sisinta,-38.183333,-65.566667,ARG,,,,,,5.5,,,,,
5424sisinta,-38.183333,-65.566667,ARG,,,,,,4.3,,,,,
5424sisinta,-38.183333,-65.566667,ARG,,,,,,4.0,,,,,
5429sisinta,-38.766667,-65.866667,ARG,,,,,,3.9,,,,,
5429sisinta,-38.766667,-65.866667,ARG,,,,,,4.3,,,,,
5429sisinta,-38.766667,-65.866667,ARG,,,,,,2.9,,,,,
5434sisinta,-37.683333,-65.833333,ARG,,,,,,1.3,,,,,
5434sisinta,-37.683333,-65.833333,ARG,,,,,,1.2,,,,,
543sisinta,-34.047819,-60.235864,ARG,,,,,,26.9,5.6,34.0,62.0,4.0,
543sisinta,-34.047819,-60.235864,ARG,,,,,,11.7,5.9,35.0,62.0,3.0,
543sisinta,-34.047819,-60.235864,ARG,,,,,,7.2,6.0,36.0,59.0,5.0,
543sisinta,-34.047819,-60.235864,ARG,,,,,,3.8,6.7,43.0,51.0,7.0,
543sisinta,-34.047819,-60.235864,ARG,,,,,,1.3,7.3,9.0,76.0,15.0,
543sisinta,-34.047819,-60.235864,ARG,,,,,,2.2,7.0,13.0,73.0,15.0,
5442sisinta,-37.216667,-66.583333,ARG,,,,,,1.8,,,,,
5442sisinta,-37.216667,-66.583333,ARG,,,,,,1.4,,,,,
5442sisinta,-37.216667,-66.583333,ARG,,,,,,1.3,,,,,
5448sisinta,-36.3,-66.966667,ARG,,,,,,5.5,,,,,
5448sisinta,-36.3,-66.966667,ARG,,,,,,1.0,,,,,
5448sisinta,-36.3,-66.966667,ARG,,,,,,0.5,,,,,
5450sisinta,-36.333333,-67.0,ARG,,,,,,32.3,,,,,
5450sisinta,-36.333333,-67.0,ARG,,,,,,6.4,,,,,
5455sisinta,-36.5,-67.05,ARG,,,,,,3.2,,,,,
5455sisinta,-36.5,-67.05,ARG,,,,,,2.3,,,,,
5455sisinta,-36.5,-67.05,ARG,,,,,,1.3,,,,,
5458sisinta,-36.85,-66.933333,ARG,,,,,,7.1,,,,,
5458sisinta,-36.85,-66.933333,ARG,,,,,,4.6,,,,,
5458sisinta,-36.85,-66.933333,ARG,,,,,,2.0,,,,,
545sisinta,-34.267723,-59.986628,ARG,,,,,,24.1,5.8,26.0,60.0,15.0,
545sisinta,-34.267723,-59.986628,ARG,,,,,,22.8,5.9,26.0,63.0,12.0,
545sisinta,-34.267723,-59.986628,ARG,,,,,,8.2,6.4,33.0,61.0,6.0,
545sisinta,-34.267723,-59.986628,ARG,,,,,,6.4,6.7,55.0,40.0,5.0,
545sisinta,-34.267723,-59.986628,ARG,,,,,,2.5,7.1,38.0,51.0,10.0,
545sisinta,-34.267723,-59.986628,ARG,,,,,,1.9,6.9,34.0,52.0,13.0,
545sisinta,-34.267723,-59.986628,ARG,,,,,,0.5,7.3,30.0,62.0,9.0,
5464sisinta,-36.15,-67.616667,ARG,,,,,,3.3,,,,,
5470sisinta,-37.133333,-67.683333,ARG,,,,,,1.6,,,,,
5477sisinta,-49.466667,-71.633333,ARG,,,,,,5.2,,18.0,26.0,56.0,
5479sisinta,-30.722851,-59.359618,ARG,,,,,,24.9,,,,,
5479sisinta,-30.722851,-59.359618,ARG,,,,,,14.6,,,,,
5479sisinta,-30.722851,-59.359618,ARG,,,,,,12.1,,,,,
5479sisinta,-30.722851,-59.359618,ARG,,,,,,10.5,,,,,
5479sisinta,-30.722851,-59.359618,ARG,,,,,,8.1,,,,,
5480sisinta,-30.7216,-59.363234,ARG,,,,,,14.8,,,,,
5480sisinta,-30.7216,-59.363234,ARG,,,,,,12.0,,,,,
5480sisinta,-30.7216,-59.363234,ARG,,,,,,4.6,,,,,
5480sisinta,-30.7216,-59.363234,ARG,,,,,,7.7,,,,,
5480sisinta,-30.7216,-59.363234,ARG,,,,,,3.6,,,,,
5481sisinta,-30.716792,-59.365609,ARG,,,,,,32.2,,,,,
5481sisinta,-30.716792,-59.365609,ARG,,,,,,15.6,,,,,
5481sisinta,-30.716792,-59.365609,ARG,,,,,,12.3,,,,,
5481sisinta,-30.716792,-59.365609,ARG,,,,,,13.5,,,,,
5481sisinta,-30.716792,-59.365609,ARG,,,,,,9.1,,,,,
